date,Default,Late,In Grace Period
2017-05-17,0.0,0.0,0.0
2017-05-18,0.0,0.0,0.0
2017-05-19,0.0,0.0,0.0
2017-05-20,0.0,0.0,0.0
2017-05-21,0.0,0.0,0.0
2017-05-22,0.0,0.0,0.0
2017-05-23,0.0,0.0,0.0
2017-05-24,0.0,0.0,0.0
2017-06-05,0.0,0.0,0.0
2017-06-06,0.0,0.0,0.0
2017-06-07,0.0,0.0,0.0
2017-06-08,0.0,0.0,0.0
2017-06-09,0.0,0.0,0.0
2017-06-10,0.0,0.0,0.0
2017-06-11,0.0,0.0,0.0
2017-06-12,0.0,0.0,0.0
2017-06-13,0.0,0.0,0.0
2017-06-14,0.0,0.0,0.0
2017-06-15,0.0,0.0,0.0
2017-06-16,0.0,0.0,0.0
2017-06-17,0.0,0.0,0.0
2017-06-18,0.0,0.0,0.0
2017-06-19,0.0,0.0,0.0
2017-06-20,0.0,0.0,0.0
2017-06-21,0.0,0.0,0.0
2017-06-22,0.0,0.0,0.0
2017-06-23,0.0,0.0,0.0
2017-06-24,0.0,0.0,0.0
2017-06-25,0.0,0.0,0.0
2017-06-26,0.0,0.0,0.0
2017-06-27,0.0,0.0,0.0
2017-06-28,0.0,0.0,0.0
2017-06-29,0.0,0.0,0.0
2017-06-30,0.0,0.0,0.0
2017-07-01,0.0,0.0,0.0
2017-07-02,0.0,0.0,0.0
2017-07-03,0.0,0.0,0.0
2017-07-04,0.0,0.0,0.0
2017-07-05,0.0,0.0,0.0
2017-07-06,0.0,0.0,0.0
2017-07-07,0.0,0.0,0.0
2017-07-08,0.0,0.0,0.0
2017-07-09,0.0,0.0,0.0
2017-07-10,0.0,0.0,0.0
2017-07-11,0.0,0.0,0.0
2017-07-12,0.0,0.0,0.0
2017-07-13,0.0,0.0,0.0
2017-07-14,0.0,0.0,0.0
2017-07-15,0.0,0.0,0.0
2017-07-16,0.0,0.0,0.0
2017-07-17,0.0,0.0,0.0
2017-07-18,0.0,0.0,0.0
2017-07-19,0.0,0.0,0.0
2017-07-20,0.0,0.0,0.0
2017-07-21,0.0,0.0,0.0
2017-07-22,0.0,0.0,0.0
2017-07-23,0.0,0.0,0.0
2017-07-24,0.0,0.0,0.0
2017-07-25,0.0,0.0333333333333,0.0
2017-07-26,0.0,0.03125,0.0
2017-07-27,0.0,0.03125,0.0
2017-07-28,0.0,0.030303030303,0.0
2017-07-29,0.0,0.0294117647059,0.0
2017-07-30,0.0,0.0277777777778,0.0
2017-07-31,0.0,0.0277777777778,0.0
2017-08-01,0.0,0.0277777777778,0.0
2017-08-02,0.0,0.0277777777778,0.0
2017-08-03,0.0,0.0277777777778,0.0
2017-08-04,0.0,0.0277777777778,0.0
2017-08-05,0.0,0.0277777777778,0.0
2017-08-06,0.0,0.0277777777778,0.0
2017-08-07,0.0,0.0277777777778,0.0
2017-08-08,0.0,0.0277777777778,0.0
2017-08-09,0.0,0.0277777777778,0.0
2017-08-10,0.0,0.0277777777778,0.0
2017-08-11,0.0,0.025641025641,0.0
2017-08-12,0.0,0.0243902439024,0.0
2017-08-13,0.0,0.0243902439024,0.0
2017-08-14,0.0,0.0232558139535,0.0
2017-08-15,0.0,0.0232558139535,0.0
2017-08-16,0.0,0.0232558139535,0.0
2017-08-17,0.0,0.0217391304348,0.0
2017-08-18,0.0,0.0212765957447,0.0
2017-08-19,0.0,0.0416666666667,0.0
2017-08-20,0.0,0.0416666666667,0.0
2017-08-21,0.0,0.0384615384615,0.0
2017-08-22,0.0,0.037037037037,0.0
2017-08-23,0.0,0.0392156862745,0.0
